Date,GPR,Inflation_Pct,SP500_Return,Oil_Return,Oil_Price,GPR_12m_Avg,SP500_Index,Roll_Corr_GPR_CPI,Roll_Corr_GPR_SP500,Roll_Corr_GPR_Oil,GPR_Tier,Crisis_Label
1997-06-01,39.045623779296875,2.233567326100827,4.345261479527585,-7.488563586459285,19.26,63.0842981338501,417.95260163868033,0.1808880651983532,-0.19998310496413557,0.20364061727743768,Normal,
1997-07-01,47.69842529296875,2.165605095541401,7.814580943742477,2.09572359105068,19.663636363636364,60.338807106018066,450.6138460002125,0.2878123878226141,-0.2899889080692995,0.16685836274525803,Normal,
1997-08-01,48.582298278808594,2.2900763358778775,-5.746563170852836,1.4708407634898446,19.95285714285714,57.580028216044106,424.7190366832008,0.3337083585062297,-0.18163477373057002,0.20030300119146727,Normal,
1997-09-01,42.6890869140625,2.21940393151554,5.315359061556713,-0.7493854561943514,19.803333333333335,53.787704149881996,447.2943784856977,0.3791758592303789,-0.17821143025709968,0.24681144563984816,Normal,
1997-10-01,49.746307373046875,2.0859671302149163,-3.447769737522033,7.684989351814586,21.32521739130435,53.30099391937256,431.87269826663055,0.4450730702348451,-0.11349795368105287,0.19055282018005598,Normal,
1997-11-01,59.6933708190918,1.8903591682419618,4.458685521263939,-5.3051206074774875,20.19388888888889,53.4967238108317,451.1285437345367,0.462963456876658,-0.09183817318275259,0.20245665318046185,Normal,
1997-12-01,43.998268127441406,1.6970458830924073,1.5731597108694428,-9.216459624999063,18.332727272727272,50.914693196614586,458.2255162288004,0.534486976537254,-0.07320876133099627,0.2986013841276226,Normal,
1998-01-01,53.0963020324707,1.6311166875784044,1.0150177442407982,-8.77516612119409,16.724,50.83418210347494,462.87658652716175,0.5405927216933852,-0.06506730216015495,0.31524965739480776,Normal,
1998-02-01,77.59761810302734,1.440200375704448,7.044919253631243,-3.970342023439377,16.06,53.08732191721598,495.48586829196483,0.45202909107535466,-0.050192095104178894,0.3012915303849922,Normal,
1998-03-01,57.24806213378906,1.3767209011263937,4.994571434122053,-5.881354013358974,15.115454545454547,52.98465538024902,520.233263929787,0.45161094990968637,-0.06776462679652481,0.3142612704350713,Normal,
